global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
124,peach puree,unknown,0.22832686582995004,0.03010202857641845,0.029137714372853857,0.1204081143056738,4,1,4,4,0.25,1.0,1.0,0,3,0,0,0,0,0,1,2.0,4.0,modifier,0.75,False
125,elderflower liqueur,unknown,0.22729895004776246,0.02645849940403938,0.02733732255085225,0.3175019928484726,12,1,9,12,0.08333333333333333,0.75,1.0,0,3,0,9,0,0,0,0,4.666666666666667,14.0,sweetener,0.75,True
126,ginger ale,unknown,0.22370185742349158,0.026409444221626874,0.027466438597836138,0.23768499799464188,9,2,6,9,0.2222222222222222,0.6666666666666666,1.0,0,0,0,0,0,0,9,0,6.0,9.0,dilution,1.0,False
127,agave nectar,unknown,0.22358407494669583,0.03648166222056945,0.0325686097458205,0.2918532977645556,8,0,8,8,0.0,1.0,1.0,0,1,0,7,0,0,0,0,6.75,9.0,sweetener,0.875,False
128,apple cider,unknown,0.22319490628140515,0.02904036994856064,0.028869342091898828,0.2904036994856064,10,2,6,10,0.2,0.6,1.0,0,2,0,2,0,0,4,2,5.5,11.0,dilution,0.4,True
129,milk,unknown,0.22154187236531953,0.04147211523926573,0.03215098217148815,0.1244163457177972,3,1,2,3,0.3333333333333333,0.6666666666666666,1.0,0,0,0,0,0,0,1,2,5.0,5.0,other,0.6666666666666666,False
130,bitters,unknown,0.22079918684508518,-0.007344036810539789,-0.0031087904479972775,-0.44064220863238734,60,1,15,49,0.016666666666666666,0.25,0.8166666666666667,0,0,0,0,60,0,0,0,7.5,84.0,bitters,1.0,True
131,falernum,unknown,0.21913440403267148,0.03125369708593422,0.030422292345178167,0.5313128504608817,17,0,12,16,0.0,0.7058823529411765,0.9411764705882353,0,4,0,13,0,0,0,0,4.0,17.0,sweetener,0.7647058823529411,False
132,sparkling wine,unknown,0.21789662639953156,0.02793455809117111,0.028273851822888968,0.25141102282054,9,2,5,8,0.2222222222222222,0.5555555555555556,0.8888888888888888,2,0,0,0,0,0,7,0,6.111111111111111,11.0,dilution,0.7777777777777778,False
133,orgeat syrup,unknown,0.21751813292820127,0.028941342814246422,0.02879845004265899,0.23153074251397138,8,0,8,8,0.0,1.0,1.0,0,0,0,8,0,0,0,0,2.0,8.0,sweetener,1.0,False
134,ipa,unknown,0.21515374980863028,0.04494187445535786,0.033097280139513276,0.1348256233660736,3,1,2,3,0.3333333333333333,0.6666666666666666,1.0,0,0,0,0,0,0,3,0,2.6666666666666665,4.0,dilution,1.0,True
135,angostura bitters,unknown,0.2146237101413017,-0.00700593898766619,-0.0036885904984812834,-0.5464632410379628,78,0,17,66,0.0,0.21794871794871795,0.8461538461538461,0,0,0,0,78,0,0,0,72.92307692307692,79.0,bitters,1.0,True
136,absinthe,unknown,0.21378290183639215,0.009928723993656251,0.014761455162021491,0.2283606518540938,23,2,11,21,0.08695652173913043,0.4782608695652174,0.9130434782608695,0,11,0,0,7,0,0,5,7.0,23.0,modifier,0.4782608695652174,True
137,cola,unknown,0.21228681236364216,0.027166312977112084,0.028082771004164068,0.13583156488556042,5,1,4,5,0.2,0.8,1.0,0,0,0,0,0,0,5,0,2.0,5.0,dilution,1.0,False
138,grenadine,unknown,0.2113101272073633,0.027734292450747763,0.02819492486090966,0.2218743396059821,8,0,7,8,0.0,0.875,1.0,0,0,0,8,0,0,0,0,7.875,9.0,sweetener,1.0,False
139,orange liqueur,unknown,0.21077111685609706,0.009073371739456592,0.01619416647822567,0.1270272043523923,14,1,9,13,0.07142857142857142,0.6428571428571429,0.9285714285714286,0,8,0,6,0,0,0,0,2.142857142857143,15.0,modifier,0.5714285714285714,True
140,heavy cream,unknown,0.209517961821108,0.029827858604274955,0.029202631226566477,0.2087950102299247,7,1,5,7,0.14285714285714285,0.7142857142857143,1.0,0,1,0,0,0,0,0,6,5.0,7.0,other,0.8571428571428571,False
141,rose wine,unknown,0.2063233205067671,0.0668096983241138,0.036286385481680006,0.1336193966482276,2,1,1,2,0.5,0.5,1.0,0,1,0,0,0,0,0,1,2.0,2.0,modifier,0.5,False
142,orange flower water,unknown,0.20539029266494785,0.0362216697891918,0.030719042503286168,0.1086650093675754,3,1,2,3,0.3333333333333333,0.6666666666666666,1.0,0,0,0,0,0,1,0,2,1.0,3.0,other,0.6666666666666666,False
143,pear brandy,unknown,0.20533059420908265,0.057784913799709646,0.03448142857679918,0.11556982759941929,2,1,1,2,0.5,0.5,1.0,1,1,0,0,0,0,0,0,2.0,2.0,base_spirit,0.5,False
144,demerara syrup,unknown,0.20485979082604894,0.015687039933919983,0.02309762126943517,0.0941222396035199,6,0,6,6,0.0,1.0,1.0,0,0,0,6,0,0,0,0,5.0,6.0,sweetener,1.0,False
145,orange juice,unknown,0.2038389510900345,0.017804792270732787,0.02060498969017505,0.4095102222268541,23,0,12,18,0.0,0.5217391304347826,0.782608695652174,0,9,11,1,0,0,0,2,13.0,23.0,acid,0.4782608695652174,True
146,soda water,unknown,0.2037758124245569,0.015966632550078536,0.019726313948891284,0.3033660184514922,19,1,10,14,0.05263157894736842,0.5263157894736842,0.7368421052631579,0,0,0,0,0,0,19,0,8.842105263157896,20.0,dilution,1.0,True
147,lemon lime soda,unknown,0.20245352905379554,0.03162977602437235,0.02925040102173172,0.0632595520487447,2,1,1,2,0.5,0.5,1.0,0,0,0,0,0,0,2,0,2.0,2.0,dilution,1.0,True
148,ale,unknown,0.20218737209391513,0.02967231247968575,0.028858908312794397,0.0593446249593715,2,0,2,2,0.0,1.0,1.0,0,0,0,0,0,0,1,1,2.5,5.0,dilution,0.5,False
149,grapefruit liqueur,unknown,0.20090673022233752,0.037161442793422955,0.030356734375541837,0.07432288558684591,2,1,2,2,0.5,1.0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,modifier,0.5,True
150,rye whisky,unknown,0.20074017584466491,0.0356473120873086,0.030053908234318964,0.0712946241746172,2,1,2,2,0.5,1.0,1.0,1,1,0,0,0,0,0,0,0.0,0.0,base_spirit,0.5,False
151,passion fruit,unknown,0.20053678312081274,0.05794559657442555,0.03841890370552289,0.2317823862977022,4,0,4,4,0.0,1.0,1.0,0,1,3,0,0,0,0,0,3.0,4.0,acid,0.75,True
152,agave,unknown,0.19794011892711266,0.04714339957272573,0.033697696080613605,0.1414301987181772,3,0,3,3,0.0,1.0,1.0,0,0,0,3,0,0,0,0,4.0,4.0,sweetener,1.0,False
153,agave syrup,unknown,0.19753048748884072,0.041547620400032445,0.03295291164739186,0.16619048160012978,4,0,4,4,0.0,1.0,1.0,0,0,0,4,0,0,0,0,4.0,4.0,sweetener,1.0,False
154,lime,unknown,0.19644148712377651,0.026454007001555847,0.027158503087800875,0.4497181190264494,17,0,8,15,0.0,0.47058823529411764,0.8823529411764706,0,0,17,0,0,0,0,0,11.0,17.0,acid,1.0,True
155,hibiscus syrup,unknown,0.19587947691834223,0.03513314214814165,0.029951074246485576,0.0702662842962833,2,0,2,2,0.0,1.0,1.0,0,0,0,2,0,0,0,0,2.0,4.0,sweetener,1.0,False
156,cinnamon syrup,unknown,0.19565800766433794,0.03902499682042114,0.03264380325159063,0.1951249841021057,5,0,3,5,0.0,0.6,1.0,0,0,0,5,0,0,0,0,6.0,10.0,sweetener,1.0,False
157,benedictine,unknown,0.19497990196794251,0.018052989207699783,0.022294016433048493,0.2166358704923974,12,0,7,12,0.0,0.5833333333333334,1.0,0,7,0,4,0,0,0,1,8.0,12.0,modifier,0.5833333333333334,True
158,lemon,unknown,0.19411321742637622,0.021970956116906557,0.02411002848623936,0.3735062539874115,17,0,8,13,0.0,0.47058823529411764,0.7647058823529411,0,1,13,0,0,3,0,0,8.941176470588236,19.0,acid,0.7647058823529411,True
159,pineapple juice,unknown,0.1939877069320638,0.007442908781371496,0.01329467388197841,0.15630108440880142,21,0,9,19,0.0,0.42857142857142855,0.9047619047619048,0,13,4,0,0,0,0,4,17.0,21.0,modifier,0.6190476190476191,True
160,condensed milk,unknown,0.19132037495102172,0.05245415908395901,0.037808865660643655,0.26227079541979503,5,0,4,5,0.0,0.8,1.0,0,0,0,5,0,0,0,0,1.0,5.0,sweetener,1.0,False
161,grapefruit juice,unknown,0.19046788768663594,0.006329458963979904,0.011582658565648529,0.1645659330634775,26,0,10,19,0.0,0.38461538461538464,0.7307692307692307,0,14,10,0,0,0,0,2,13.0,26.0,modifier,0.5384615384615384,True
162,orange bitters,unknown,0.18989516525959954,-0.009820521052909913,-0.003129029170478353,-0.3731798000105767,38,0,9,31,0.0,0.23684210526315788,0.8157894736842105,0,0,0,0,38,0,0,0,22.105263157894736,40.0,bitters,1.0,False
163,pear syrup,unknown,0.18836448012010676,0.0436825025619781,0.03166094632925287,0.0873650051239562,2,0,2,2,0.0,1.0,1.0,0,0,0,2,0,0,0,0,1.5,3.0,sweetener,1.0,False
164,lemon peel,unknown,0.18785154710288843,0.036255763702947766,0.030728340843401435,0.1087672911088433,3,0,3,3,0.0,1.0,1.0,0,0,0,0,0,3,0,0,3.0,3.0,garnish,1.0,True
165,cranberry juice,unknown,0.18741345918925267,0.017264930467793267,0.022625225434041874,0.1553843742101394,9,0,6,8,0.0,0.6666666666666666,0.8888888888888888,0,4,2,0,0,0,1,2,8.0,9.0,modifier,0.4444444444444444,False
166,creme de cassis,unknown,0.18738309044256282,0.09093443853165488,0.04564070670577611,0.2728033155949646,3,1,3,3,0.3333333333333333,1.0,1.0,0,3,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
167,passion fruit puree,unknown,0.18706108518769132,0.0309860176016335,0.029291137361224816,0.0929580528049005,3,0,3,3,0.0,1.0,1.0,0,2,0,1,0,0,0,0,2.0,3.0,modifier,0.6666666666666666,False
168,coffee,unknown,0.18223749216416935,0.05663045000903166,0.0362850734723334,0.169891350027095,3,1,3,3,0.3333333333333333,1.0,1.0,0,0,1,0,0,0,1,1,0.0,0.0,acid,0.3333333333333333,True
169,pineau des charentes,unknown,0.18196141312163183,0.01360364165147359,0.020686896060696163,0.1224327748632623,9,0,5,9,0.0,0.5555555555555556,1.0,0,7,0,2,0,0,0,0,2.0,9.0,modifier,0.7777777777777778,True
170,sweet vermouth,unknown,0.18076473190852965,-0.004380759378905114,0.013238609501082445,-0.030665315652335795,7,0,5,6,0.0,0.7142857142857143,0.8571428571428571,0,4,0,3,0,0,0,0,6.857142857142857,8.0,modifier,0.5714285714285714,False
171,star anise,unknown,0.17986160878865984,0.0654831324657226,0.03602107231000177,0.1309662649314452,2,0,2,2,0.0,1.0,1.0,0,0,0,0,0,0,0,2,2.0,2.0,other,1.0,True
172,lemonade,unknown,0.17948470593105698,0.019677907843523433,0.02480799323069379,0.1180674470611406,6,0,4,6,0.0,0.6666666666666666,1.0,0,0,1,0,0,0,5,0,1.0,6.0,dilution,0.8333333333333334,True
173,coconut milk,unknown,0.1785500415395525,0.04567341761444125,0.034328177385528125,0.182693670457765,4,0,3,4,0.0,0.75,1.0,0,2,0,0,0,0,0,2,2.0,4.0,modifier,0.5,False
174,honey,unknown,0.17833131449311693,0.025497497468951958,0.02718179603008241,0.1784824822826637,7,0,4,7,0.0,0.5714285714285714,1.0,0,0,0,7,0,0,0,0,7.0,7.0,sweetener,1.0,False
175,cream of coconut,unknown,0.17823211667868516,0.0506695678295893,0.033058359382775106,0.1013391356591786,2,0,2,2,0.0,1.0,1.0,0,0,0,2,0,0,0,0,2.0,2.0,sweetener,1.0,False
176,salt tincture,unknown,0.17803551514644156,0.0650636602942353,0.03270090205142309,0.0650636602942353,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,2.0,2.0,other,1.0,True
177,jalapeno syrup,unknown,0.1770525814046941,0.0489792899747315,0.030913749793700443,0.0489792899747315,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,2.0,2.0,sweetener,1.0,False
178,grapefruit bitters,unknown,0.1769278599256443,0.008830682366015167,0.020159182311761677,0.052984094196091,6,0,4,6,0.0,0.6666666666666666,1.0,0,0,0,0,6,0,0,0,3.0,6.0,bitters,1.0,False
179,strawberry shrub,unknown,0.17550870590199977,0.023715872657915,0.028106703425165278,0.023715872657915,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,2.0,2.0,sweetener,1.0,True
180,bonal,unknown,0.17376794423608535,0.0100861819877727,0.024941682214411787,0.0201723639755454,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,2.0,2.0,modifier,1.0,True
181,green chartreuse,unknown,0.1729022410498211,0.0007058345627138996,0.01002240879883312,0.011293353003422393,16,1,3,15,0.0625,0.1875,0.9375,1,15,0,0,0,0,0,0,15.0,16.0,modifier,0.9375,True
182,lillet blanc,unknown,0.17286631510339578,0.01467127341722285,0.023994129319788657,0.0586850936688914,4,0,3,4,0.0,0.75,1.0,0,4,0,0,0,0,0,0,4.0,4.0,modifier,1.0,True
183,cherry syrup,unknown,0.16958977440647666,0.0423651669094521,0.033225427150531735,0.1694606676378084,4,1,4,4,0.25,1.0,1.0,0,0,0,4,0,0,0,0,0.0,0.0,sweetener,1.0,False
184,brown sugar,unknown,0.1691984837810862,0.04023085440732235,0.03251398964982182,0.1609234176292894,4,1,4,4,0.25,1.0,1.0,0,0,0,4,0,0,0,0,0.0,0.0,sweetener,1.0,True
185,maple syrup,unknown,0.16910330914691996,0.02206917815356408,0.02612233453356868,0.11034589076782039,5,0,3,5,0.0,0.6,1.0,0,1,0,4,0,0,0,0,1.0,5.0,sweetener,0.8,False
186,herbal liqueur,unknown,0.16699351880358473,0.1357875673124784,0.040559113942338985,0.1357875673124784,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
187,oats,unknown,0.1652421441238752,0.07178960744855034,0.03728236730656732,0.14357921489710068,2,1,1,2,0.5,0.5,1.0,0,0,0,0,0,0,0,2,0.0,0.0,other,1.0,True
188,bitter lemon,unknown,0.16431338435137863,0.06334633678949075,0.0355937131747554,0.1266926735789815,2,1,1,2,0.5,0.5,1.0,0,0,0,0,0,0,2,0,0.0,0.0,dilution,1.0,True
189,cranberry,unknown,0.1637658668673035,0.0829714447187853,0.034690655876373086,0.0829714447187853,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
190,stick,unknown,0.16376120693011043,0.0828951912010806,0.03468218326329479,0.0828951912010806,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
191,passion fruit juice,unknown,0.16338767627549222,0.0767828713982373,0.03400303661853442,0.0767828713982373,1,0,1,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0,1.0,1.0,acid,1.0,False
192,vermouth,unknown,0.1632827233823277,0.0035619254900231666,0.006514117464264154,0.21371552940139,60,2,36,52,0.03333333333333333,0.6,0.8666666666666667,0,59,0,0,0,0,0,1,1.9,6.0,modifier,0.9833333333333333,True
193,lager,unknown,0.16317786467542095,0.053023430644420805,0.033529131945741406,0.10604686128884161,2,1,1,2,0.5,0.5,1.0,0,0,0,0,0,0,2,0,0.0,0.0,dilution,1.0,False
194,green apple,unknown,0.1630021677178356,0.0704745495456743,0.03330211196824964,0.0704745495456743,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
195,pepperoncini,unknown,0.16277738113716658,0.0667962236801812,0.032893409094305964,0.0667962236801812,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1.0,1.0,garnish,1.0,True
196,mole,unknown,0.1626070846547915,0.0640095539685892,0.0325837791263513,0.0640095539685892,1,0,1,1,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1.0,1.0,bitters,1.0,True
197,the king's ginger,unknown,0.1625633167509061,0.0474366313306495,0.03241177208298714,0.094873262661299,2,1,1,2,0.5,0.5,1.0,1,1,0,0,0,0,0,0,0.0,0.0,base_spirit,0.5,False
198,creme de cacao,unknown,0.1625128533005921,0.028234870133602662,0.028493754525891216,0.14117435066801332,5,0,3,4,0.0,0.6,0.8,0,2,0,3,0,0,0,0,2.0,5.0,sweetener,0.6,True
199,chamomile tea syrup,unknown,0.16195964434631116,0.0534150761934564,0.03140661492911432,0.0534150761934564,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
200,coriander tincture,unknown,0.16183824021159623,0.0514284630799394,0.031185880138723546,0.0514284630799394,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
201,coconut vinegar,unknown,0.1618348826436223,0.0513735210585479,0.031179775469680045,0.0513735210585479,1,0,1,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0,1.0,1.0,acid,1.0,True
202,milk powder,unknown,0.1618298811107579,0.0512916777934942,0.031170681773562962,0.0512916777934942,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
203,activated charcoal,unknown,0.16177521865018257,0.0503972011658975,0.031071295481607777,0.0503972011658975,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
204,coconut pistachio puree,unknown,0.16169102147426911,0.0490194291964047,0.030918209707219688,0.0490194291964047,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
205,rhubarb juice,unknown,0.16168276875190196,0.0488843846485785,0.030903204757461222,0.0488843846485785,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
206,celery shrub,unknown,0.1615711502021058,0.0470578992882774,0.03070026193964999,0.0470578992882774,1,0,1,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0,1.0,1.0,acid,1.0,True
207,pear liqueur,unknown,0.1615280672707326,0.03802527241998145,0.03052950030085354,0.0760505448399629,2,1,1,2,0.5,0.5,1.0,0,0,0,2,0,0,0,0,0.0,0.0,sweetener,1.0,False
208,orange cordial,unknown,0.16152334745811925,0.0462756725684976,0.03061334785967445,0.0462756725684976,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
209,molasses,unknown,0.16147648981364124,0.0455089111134032,0.030528152142441742,0.0455089111134032,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
210,amer picon,unknown,0.1614696383325328,0.0453967959679924,0.030515694904062765,0.0453967959679924,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
211,campari,unknown,0.16143512889276262,-0.009042241184852112,0.008697899264994322,-0.08138017066366901,9,0,4,7,0.0,0.4444444444444444,0.7777777777777778,0,4,0,0,5,0,0,0,10.0,10.0,bitters,0.5555555555555556,True
212,strega,unknown,0.16136423966173274,0.0436720904458093,0.030324060957153526,0.0436720904458093,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
213,mango juice,unknown,0.16134326093633902,0.0433288022120942,0.030285917820074074,0.0433288022120942,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
214,pomegranate syrup,unknown,0.161291758988104,0.0424860430591571,0.030192277914192173,0.0424860430591571,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
215,orange marmalade syrup,unknown,0.1612915939253006,0.0424833420314652,0.030191977800004186,0.0424833420314652,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
216,cinnamon bitters,unknown,0.16127187963629852,0.0421607445750676,0.030156133638182227,0.0421607445750676,1,0,1,1,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1.0,1.0,bitters,1.0,False
217,strawberry syrup,unknown,0.1611997170306353,0.0409799019369422,0.03002492890061274,0.0409799019369422,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
218,horchata,unknown,0.16113724182065856,0.0399575803191409,0.029911337609745934,0.0399575803191409,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,1,0,1.0,1.0,dilution,1.0,True
219,guava nectar,unknown,0.1611370092111996,0.0399537739825401,0.029910914683456954,0.0399537739825401,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
220,cinnamon tincture,unknown,0.16110637630607993,0.033393221548785865,0.029947647528630005,0.1001796646463576,3,0,2,3,0.0,0.6666666666666666,1.0,0,0,0,0,2,0,0,1,2.0,3.0,bitters,0.6666666666666666,True
221,ginger-cinnamon syrup,unknown,0.16110557060027256,0.0394393239855518,0.029853753572680473,0.0394393239855518,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
222,slivovitz,unknown,0.16108001934129046,0.0339521094250527,0.029714867701867785,0.0679042188501054,2,1,1,2,0.5,0.5,1.0,1,1,0,0,0,0,0,0,0.0,0.0,base_spirit,0.5,True
223,lemon verbena cordial,unknown,0.16104754737864496,0.038489853086191,0.02974825680608483,0.038489853086191,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
224,gooseberry jam,unknown,0.16097617280417253,0.0373219055039153,0.02961848485249864,0.0373219055039153,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
225,don's mix,unknown,0.16094892767511093,0.0368760761192706,0.02956894825420479,0.0368760761192706,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
226,mai tai mix,unknown,0.16093894734016415,0.0367127615474141,0.029550802190665176,0.0367127615474141,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
227,apricot brandy,unknown,0.1608286802725172,0.0349083913495553,0.02935031661312531,0.0349083913495553,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
228,hazelnut cinnamon syrup,unknown,0.16082102385742966,0.0347831045572138,0.029336395858420697,0.0347831045572138,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
229,olive juice,unknown,0.16080950890082488,0.03459467799459,0.029315459573684716,0.03459467799459,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,False
230,grapefruit,unknown,0.16076356842944714,0.0338429248265906,0.02923193144390701,0.0338429248265906,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
231,licor 43,unknown,0.16070149247157245,0.0328271364250047,0.029119066065953016,0.0328271364250047,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
232,earl grey syrup,unknown,0.16068262402983113,0.0325183801056014,0.029084759808241545,0.0325183801056014,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
233,carbonated water,unknown,0.16051838467231277,0.0298308269825737,0.028786142794571798,0.0298308269825737,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,1,0,1.0,1.0,dilution,1.0,False
234,watermelon liqueur,unknown,0.1604986107768397,0.0295072541475596,0.02875019025734801,0.0295072541475596,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
235,peach brandy,unknown,0.16045591907129206,0.0288086626022345,0.028672568974534112,0.0288086626022345,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
236,nocino,unknown,0.1603789808821887,0.0275496740532706,0.02853268135798256,0.0275496740532706,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
237,calisaya liqueur,unknown,0.16032305602510508,0.0266345400282658,0.0284309997996487,0.0266345400282658,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
238,sherry vinegar,unknown,0.16030460445680497,0.026332605274264,0.028397451493648498,0.026332605274264,1,0,1,1,0.0,1.0,1.0,0,0,1,0,0,0,0,0,1.0,1.0,acid,1.0,True
239,walnut oil,unknown,0.16030401418259552,0.0263229462417459,0.028396378267813153,0.0263229462417459,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1.0,1.0,garnish,1.0,True
240,strawberry,unknown,0.16024008968364695,0.02176613875562757,0.025702949335881277,0.13059683253376542,6,0,3,5,0.0,0.5,0.8333333333333334,0,1,0,1,0,3,0,1,2.0,6.0,garnish,0.5,True
241,cherry brandy,unknown,0.16006760479100468,0.0224544289248046,0.02796654301037523,0.0224544289248046,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,False
242,pear sage foam,unknown,0.16005274221563984,0.0222112231461074,0.027939520146075543,0.0222112231461074,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1,1.0,1.0,other,1.0,True
243,tuaca,unknown,0.16002333556159376,0.0217300233526261,0.027886053502355394,0.0217300233526261,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
244,tomato juice,unknown,0.1599716058568249,0.0208835372745901,0.02779199949368473,0.0208835372745901,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,1,0,1.0,1.0,dilution,1.0,False
245,lemon foam,unknown,0.15987060043944604,0.0192307213538452,0.02760835328026863,0.0192307213538452,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1.0,1.0,garnish,1.0,True
246,chocolate bitters,unknown,0.15963214454813768,0.01049047030475719,0.018563842289785797,0.1049047030475719,10,0,3,8,0.0,0.3,0.8,0,0,0,0,10,0,0,0,6.6,11.0,bitters,1.0,False
247,pear cider,unknown,0.15960030650231904,0.0148077296554036,0.027116909758219565,0.0148077296554036,1,0,1,1,0.0,1.0,1.0,0,0,0,0,0,0,1,0,1.0,1.0,dilution,1.0,True
248,apricot eau-de-vie,unknown,0.15959508833290817,0.0147223414286802,0.02710742217747252,0.0147223414286802,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
249,lemon curd,unknown,0.15957221757536055,0.01434809266881,0.027065838981931385,0.01434809266881,1,0,1,1,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0,1.0,sweetener,1.0,True
250,peach juice,unknown,0.1593751463133855,0.0111232902001273,0.026707527596522198,0.0111232902001273,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
251,ancho reyes,unknown,0.15891266040831412,0.0035553390262319,0.02586664413275604,0.0035553390262319,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
252,peach bitters,unknown,0.15886626413933672,0.0027961273520565,0.025782287280069885,0.0027961273520565,1,0,1,1,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1.0,1.0,bitters,1.0,False
253,chartreuse,unknown,0.1569599656639678,-0.028397847699435,0.02231629005212639,-0.028397847699435,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
